tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1985-201,Guaruja CH,Clay,32,C,19850114,254,100636,,Q,Gustavo Tiberti,R,175,ARG,25.0,100704,,,Billy Nealon,L,178,USA,24.1,7-6 6-0,3,R64,,,,,,,,,,,,,,,,,,,,342,,313,
1985-201,Guaruja CH,Clay,32,C,19850114,255,100751,,Q,Roberto Saad,R,185,ARG,23.6,107142,,Q,Gregoire Tournant,R,,FRA,,6-3 6-3,3,R64,,,,,,,,,,,,,,,,,,,,342,,606,
1985-201,Guaruja CH,Clay,32,C,19850114,256,101094,,,Eduardo Oncins,R,,BRA,20.0,101274,,,Udo Riglewski,R,185,GER,18.4,3-6 6-3 1-0 RET,3,R64,,,,,,,,,,,,,,,,,,,,365,,399,
1985-201,Guaruja CH,Clay,32,C,19850114,257,107183,,,Hatem Mcdadi,R,,CAN,21.0,100774,,,Thomas Stalhandske,R,190,ARG,23.2,6-1 1-6 6-4,3,R64,,,,,,,,,,,,,,,,,,,,309,,416,
1985-201,Guaruja CH,Clay,32,C,19850114,258,100954,,WC,Luiz Mattar,R,183,BRA,21.4,100980,,,Edvaldo Oliveira,R,178,BRA,21.1,6-4 4-6 6-2,3,R64,,,,,,,,,,,,,,,,,,,,748,,386,
1985-201,Guaruja CH,Clay,32,C,19850114,259,100995,,,Eduardo Masso,L,178,BEL,21.0,100595,,,Ronnie Bathman,R,183,SWE,25.7,3-6 6-3 6-4,3,R64,,,,,,,,,,,,,,,,,,,,293,,370,
1985-201,Guaruja CH,Clay,32,C,19850114,260,100572,,WC,Ney Keller,R,,BRA,26.1,106694,,,Carlos Chabalgoity,R,,BRA,19.9,3-6 6-4 6-4,3,R64,,,,,,,,,,,,,,,,,,,,433,,350,
1985-201,Guaruja CH,Clay,32,C,19850114,261,100892,,,Alexandre Hocevar,R,190,BRA,21.9,108117,,Q,Robert Lorndale,R,,USA,,6-3 6-2,3,R64,,,,,,,,,,,,,,,,,,,,316,,466,
1985-201,Guaruja CH,Clay,32,C,19850114,262,100807,,,Marcelo Hennemann,R,170,BRA,22.8,101243,,,Roberto Azar,L,185,ARG,18.8,7-5 6-2,3,R64,,,,,,,,,,,,,,,,,,,,316,,399,
1985-201,Guaruja CH,Clay,32,C,19850114,263,100318,,,Roger Guedes,R,,BRA,31.1,101166,,,Gustavo Garetto,R,190,ARG,19.4,7-5 6-3,3,R64,,,,,,,,,,,,,,,,,,,,355,,376,
