1994-M-SA-ARG-01A-1994a,Argentina 1 Masters 1,Clay,32,S,19940416,001,102251,1,,108225,,,6-4 7-5,3,R32,Mariano Hood,L,178,ARG,20.6570841889,Sebastian Allende,R,,ARG,,301,99,638,21,,,,,,,,,,,,,,,,,,,,,,,,,
1994-M-SA-ARG-01A-1994a,Argentina 1 Masters 1,Clay,32,S,19940416,002,103084,,,102262,,,6-4 6-3,3,R32,Guillermo Canas,R,185,ARG,16.3750855578,Cristiano Testa,L,,BRA,20.5475701574,,,907,6,,,,,,,,,,,,,,,,,,,,,,,,,
1994-M-SA-ARG-01A-1994a,Argentina 1 Masters 1,Clay,32,S,19940416,003,102342,,,102860,,WC,6-3 6-2,3,R32,Patricio Donati,R,,ARG,20.1177275838,Agustin Calleri,R,183,ARG,17.5715263518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-M-SA-ARG-01A-1994a,Argentina 1 Masters 1,Clay,32,S,19940416,004,108182,7,,102544,,Q,6-0 7-5,3,R32,Ruben Alvarenga,R,,PAR,,Pablo Bianchi,R,,URU,19.1184120465,530,36,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-M-SA-ARG-01A-1994a,Argentina 1 Masters 1,Clay,32,S,19940416,005,102243,3,,101661,,WC,6-3 0-6 6-3,3,R32,Marcelo Charpentier,L,180,ARG,20.7501711157,Nicolas Becerra,R,185,ARG,24.4271047228,313,90,871,7,,,,,,,,,,,,,,,,,,,,,,,,,
1994-M-SA-ARG-01A-1994a,Argentina 1 Masters 1,Clay,32,S,19940416,006,102644,,,106986,,,6-3 6-1,3,R32,Franco Squillari,L,183,ARG,18.636550308,Facundo Nardelli,R,,ARG,,408,59,1039,4,,,,,,,,,,,,,,,,,,,,,,,,,
1994-M-SA-ARG-01A-1994a,Argentina 1 Masters 1,Clay,32,S,19940416,007,102245,,Q,103264,,Q,7-5 6-3,3,R32,Egberto Caldas,R,,BRA,20.7227926078,Mariano Puerta,L,180,ARG,15.5592060233,646,21,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-M-SA-ARG-01A-1994a,Argentina 1 Masters 1,Clay,32,S,19940416,008,103011,5,,111486,,WC,6-4 7-5,3,R32,Gustavo Cavallaro,R,,ARG,16.8021902806,Leonardo Olguin,U,,ARG,18.507871321,619,23,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-M-SA-ARG-01A-1994a,Argentina 1 Masters 1,Clay,32,S,19940416,009,101763,,,102723,6,,6-3 6-1,3,R32,Rodolfo Ramos Paganini,R,,ARG,23.8138261465,Eduardo Medica,R,180,ARG,18.1656399726,489,41,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-M-SA-ARG-01A-1994a,Argentina 1 Masters 1,Clay,32,S,19940416,010,102611,,,107090,,,7-5 6-3,3,R32,Rafael Serpa Guinazu,R,,ARG,18.7898699521,Geronimo Degreef,R,,ARG,,681,18,631,22,,,,,,,,,,,,,,,,,,,,,,,,,
1994-M-SA-ARG-01A-1994a,Argentina 1 Masters 1,Clay,32,S,19940416,011,102561,,Q,102890,,,6-4 6-7 6-4,3,R32,Gustavo Diaz,R,,ARG,19.0554414784,Oscar Rodriguez ARG,R,,ARG,17.3524982888,907,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-M-SA-ARG-01A-1994a,Argentina 1 Masters 1,Clay,32,S,19940416,012,106958,4,,122699,,Q,6-4 6-4,3,R32,Ernesto Bottiroli,R,,ARG,,Matias Galella,U,,ARG,19.4058863792,1111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-M-SA-ARG-01A-1994a,Argentina 1 Masters 1,Clay,32,S,19940416,013,102413,8,,107197,,Q,3-6 6-1 6-1,3,R32,Andy Zingman,R,183,ARG,19.819301848,Hernan Colombo Russel,R,,ARG,,568,29,672,18,,,,,,,,,,,,,,,,,,,,,,,,,
1994-M-SA-ARG-01A-1994a,Argentina 1 Masters 1,Clay,32,S,19940416,014,122700,,,102665,,Q,6-1 6-4,3,R32,Ulises Cerda Pecarevic,U,,CHI,21.1498973306,Damian Furmanski,R,,ARG,18.5160848734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-M-SA-ARG-01A-1994a,Argentina 1 Masters 1,Clay,32,S,19940416,015,102645,,,102602,,Q,6-2 6-0,3,R32,Pier Squillari,R,,ARG,18.636550308,Federico Lusin,R,,ARG,18.8336755647,642,21,1096,3,,,,,,,,,,,,,,,,,,,,,,,,,
