tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2009-1536,Madrid Masters,Clay,56,M,20090510,1,103781,,,Jurgen Melzer,L,183,AUT,27.9698836413,103656,,,Albert Montanes,R,175,ESP,28.4544832307,4-6 7-5 6-3,3,R64,120,10,4,82,46,38,20,16,1,3,3,3,91,51,35,26,15,3,6,27,1735,28,1724
2009-1536,Madrid Masters,Clay,56,M,20090510,2,104259,,,Philipp Kohlschreiber,R,178,GER,25.568788501,104597,,,Nicolas Almagro,R,183,ESP,23.7207392197,6-3 6-4,3,R64,92,2,1,63,44,33,12,10,3,3,7,0,69,36,29,13,9,7,9,35,1510,34,1515
2009-1536,Madrid Masters,Clay,56,M,20090510,3,105227,13,,Marin Cilic,R,198,CRO,20.6160164271,104719,,,Marcel Granollers,R,190,ESP,23.0800821355,6-2 6-7(4) 6-1,3,R64,149,3,3,108,57,38,31,14,8,9,0,4,79,45,26,21,13,5,10,14,2635,90,835
2009-1536,Madrid Masters,Clay,56,M,20090510,4,103970,12,,David Ferrer,R,175,ESP,27.1074606434,103084,,Q,Guillermo Canas,R,185,ARG,31.4579055441,6-2 6-2,3,R64,84,0,1,41,23,18,13,8,1,2,2,2,66,26,14,18,8,7,12,13,2645,108,734
2009-1536,Madrid Masters,Clay,56,M,20090510,5,104338,,WC,Juan Monaco,R,185,ARG,25.1170431211,103852,,,Feliciano Lopez,L,188,ESP,27.6386036961,6-4 7-5,3,R64,130,0,1,74,52,35,15,11,6,6,5,1,93,44,31,25,11,12,14,47,1240,32,1620
2009-1536,Madrid Masters,Clay,56,M,20090510,6,103507,,WC,Juan Carlos Ferrero,R,183,ESP,29.2429842574,103857,,,Igor Kunitsyn,R,180,RUS,27.6112251882,6-3 4-6 6-4,3,R64,131,1,3,98,63,37,21,15,4,8,1,1,85,61,36,11,14,5,10,115,724,39,1468
2009-1536,Madrid Masters,Clay,56,M,20090510,7,103169,,WC,Oscar Hernandez,R,180,ESP,31.0855578371,103506,,,Martin Vassallo Arguello,R,183,ARG,29.2484599589,6-3 6-3,3,R64,91,2,1,51,38,30,8,9,1,1,1,0,75,49,31,8,9,7,10,65,1023,49,1209
2009-1536,Madrid Masters,Clay,56,M,20090510,8,104312,,,Andreas Seppi,R,190,ITA,25.2183436003,104724,,Q,Eduardo Schwank,R,183,ARG,23.0499657769,7-5 6-4,3,R64,107,2,0,80,54,33,16,11,9,11,1,4,59,34,21,15,11,0,4,36,1490,68,997
2009-1536,Madrid Masters,Clay,56,M,20090510,9,105023,,,Sam Querrey,R,198,USA,21.5934291581,103285,15,,Radek Stepanek,R,185,CZE,30.4531143053,7-6(2) 5-2 RET,3,R64,78,10,0,56,33,29,13,9,1,1,4,4,64,37,24,16,10,4,6,60,1085,19,2090
2009-1536,Madrid Masters,Clay,56,M,20090510,10,104542,9,,Jo-Wilfried Tsonga,R,188,FRA,24.0657084189,103498,,,Marat Safin,R,193,RUS,29.28678987,6-4 7-5,3,R64,90,2,2,60,36,30,15,11,1,1,9,0,68,30,25,19,11,4,6,9,3455,20,2015
2009-1536,Madrid Masters,Clay,56,M,20090510,11,103344,,WC,Ivan Ljubicic,R,193,CRO,30.1464750171,104559,,Q,Teymuraz Gabashvili,R,188,RUS,23.9671457906,6-3 6-2,3,R64,68,5,0,44,23,22,12,9,0,1,1,4,46,25,14,9,8,2,6,54,1181,78,936
2009-1536,Madrid Masters,Clay,56,M,20090510,12,104926,,Q,Fabio Fognini,R,178,ITA,21.9657768652,103908,,,Paul Henri Mathieu,R,185,FRA,27.3264887064,6-7(5) 6-4 3-0 RET,3,R64,119,7,2,82,53,33,18,13,4,7,8,1,83,42,29,18,12,6,11,72,970,37,1490
2009-1536,Madrid Masters,Clay,56,M,20090510,13,104607,,,Tomas Berdych,R,196,CZE,23.6468172485,104198,,LL,Guillermo Garcia Lopez,R,188,ESP,25.9356605065,6-0 7-6(5),3,R64,109,4,3,73,41,28,17,9,8,10,0,4,68,43,27,6,9,5,10,22,1935,77,936
2009-1536,Madrid Masters,Clay,56,M,20090510,14,104871,,,Jeremy Chardy,R,188,FRA,22.2422997947,104076,,,Jose Acasuso,R,190,ARG,26.5571526352,6-3 6-2,3,R64,65,6,2,56,29,22,17,9,0,0,0,3,46,26,20,6,8,0,3,40,1461,44,1270
