tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2006-1531,Joplin CH,Hard,32,C,20060213,1,103429,1,,Peter Luczak,R,183,AUS,26.4,104639,,,Wayne Odesnik,L,180,USA,20.2,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,119,356,258,129
2006-1531,Joplin CH,Hard,32,C,20060213,2,103646,,,Lars Uebel,R,180,GER,25.3,102987,,,Andre Sa,R,185,BRA,28.7,6-1 2-1 RET,3,R32,,,,,,,,,,,,,,,,,,,,248,139,226,157
2006-1531,Joplin CH,Hard,32,C,20060213,3,103468,,,Harsh Mankad,R,173,IND,26.2,104676,,,Andreas Beck,L,190,GER,20.0,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,230,155,242,144
2006-1531,Joplin CH,Hard,32,C,20060213,4,103319,5,,Jeff Morrison,R,185,USA,27.0,104732,,WC,Phillip Simmonds,R,,USA,19.7,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,,153,276,298,105
2006-1531,Joplin CH,Hard,32,C,20060213,5,104070,,WC,Jesse Witten,R,178,USA,23.3,103999,3,,Thiago Alves,R,178,BRA,23.7,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,397,73,147,287
2006-1531,Joplin CH,Hard,32,C,20060213,6,103977,,Q,Nicholas Monroe,R,178,USA,23.8,104494,,,Adrian Ungur,R,178,ROU,21.0,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,492,50,224,160
2006-1531,Joplin CH,Hard,32,C,20060213,7,103762,,,John Paul Fruttero,R,185,USA,24.7,103893,,,Paolo Lorenzi,R,183,ITA,24.1,6-2 4-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,,207,184,243,144
2006-1531,Joplin CH,Hard,32,C,20060213,8,103204,7,,Hugo Armando,R,183,USA,27.7,102811,,,Dusan Vemic,R,190,SRB,29.6,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,173,223,237,147
2006-1531,Joplin CH,Hard,32,C,20060213,9,103709,6,,Kristian Pless,R,188,DEN,25.0,103111,,WC,Jeff Williams,R,,USA,28.0,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,,166,238,,
2006-1531,Joplin CH,Hard,32,C,20060213,10,104453,,,Michael Ryderstedt,L,188,SWE,21.2,102558,,,Eric Taino,L,175,PHI,30.9,2-6 7-5 7-5,3,R32,,,,,,,,,,,,,,,,,,,,335,94,229,155
2006-1531,Joplin CH,Hard,32,C,20060213,11,104760,,Q,Scott Oudsema,R,190,USA,19.6,103248,,,Harel Levy,R,185,ISR,27.5,7-6(4) 7-5,3,R32,,,,,,,,,,,,,,,,,,,,435,61,213,181
2006-1531,Joplin CH,Hard,32,C,20060213,12,104330,,,Rajeev Ram,R,193,USA,21.9,103573,4,,Rik De Voest,R,180,RSA,25.6,7-6(7) 6-4,3,R32,,,,,,,,,,,,,,,,,,,,192,202,150,278
2006-1531,Joplin CH,Hard,32,C,20060213,13,102780,8,,Frederic Niemeyer,R,190,CAN,29.8,103845,,,Lesley Joseph,U,,USA,24.4,6-3 7-6(5),3,R32,,,,,,,,,,,,,,,,,,,,191,202,249,139
2006-1531,Joplin CH,Hard,32,C,20060213,14,103828,,,Jean Julien Rojer,R,183,AHO,24.4,103703,,WC,Nathan Price,R,,USA,25.0,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,256,132,910,11
2006-1531,Joplin CH,Hard,32,C,20060213,15,103470,,,Robert Kendrick,R,190,USA,26.2,103975,,Q,Eric Nunez,R,,USA,23.8,7-5 7-6(4),3,R32,,,,,,,,,,,,,,,,,,,,282,118,264,126
2006-1531,Joplin CH,Hard,32,C,20060213,16,103794,,Q,Benjamin Becker,R,178,GER,24.6,103752,2,,Simon Greul,R,185,GER,24.8,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,334,94,130,320
2006-1531,Joplin CH,Hard,32,C,20060213,17,103429,1,,Peter Luczak,R,183,AUS,26.4,103646,,,Lars Uebel,R,180,GER,25.3,4-6 7-5 7-6(5),3,R16,,,,,,,,,,,,,,,,,,,,119,356,248,139
2006-1531,Joplin CH,Hard,32,C,20060213,18,103319,5,,Jeff Morrison,R,185,USA,27.0,103468,,,Harsh Mankad,R,173,IND,26.2,6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,,153,276,230,155
2006-1531,Joplin CH,Hard,32,C,20060213,19,104070,,WC,Jesse Witten,R,178,USA,23.3,103977,,Q,Nicholas Monroe,R,178,USA,23.8,6-2 6-0,3,R16,,,,,,,,,,,,,,,,,,,,397,73,492,50
2006-1531,Joplin CH,Hard,32,C,20060213,20,103762,,,John Paul Fruttero,R,185,USA,24.7,103204,7,,Hugo Armando,R,183,USA,27.7,6-4 6-0,3,R16,,,,,,,,,,,,,,,,,,,,207,184,173,223
