tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner1_id,winner2_id,winner_seed,winner_entry,loser1_id,loser2_id,loser_seed,loser_entry,score,best_of,round,winner1_name,winner1_hand,winner1_ht,winner1_ioc,winner1_age,winner2_name,winner2_hand,winner2_ht,winner2_ioc,winner2_age,loser1_name,loser1_hand,loser1_ht,loser1_ioc,loser1_age,loser2_name,loser2_hand,loser2_ht,loser2_ioc,loser2_age,winner1_rank,winner1_rank_points,winner2_rank,winner2_rank_points,loser1_rank,loser1_rank_points,loser2_rank,loser2_rank_points,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2014-1536,Madrid Masters,Clay,56,M,20140504,300,102110,102800,6,,103184,103185,1,,6-4 6-2,3,F,Daniel Nestor,L,190,CAN,41.6646132786,Nenad Zimonjic,R,190,SRB,37.916495551,Bob Bryan,L,193,USA,36.0164271047,Mike Bryan,R,190,USA,36.0164271047,12,4050,17,3510,1,14290,1,14290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-1536,Madrid Masters,Clay,56,M,20140504,299,103184,103185,1,,103543,104269,4,,7-6 7-5,3,SF,Bob Bryan,L,193,USA,36.0164271047,Mike Bryan,R,190,USA,36.0164271047,David Marrero,R,185,ESP,34.0725530459,Fernando Verdasco,L,188,ESP,30.46954141,1,14290,1,14290,8,4620,11,4145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-1536,Madrid Masters,Clay,56,M,20140504,298,102110,102800,6,,108701,104857,,,7-5 6-4,3,SF,Daniel Nestor,L,190,CAN,41.6646132786,Nenad Zimonjic,R,190,SRB,37.916495551,Juan Sebastian Cabal,R,,COL,28.0273785079,Robert Farah,R,193,COL,27.2881587953,12,4050,17,3510,30,2705,32,2605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-1536,Madrid Masters,Clay,56,M,20140504,297,103184,103185,1,,103586,103690,,,7-6 6-3,3,QF,Bob Bryan,L,193,USA,36.0164271047,Mike Bryan,R,190,USA,36.0164271047,Mariusz Fyrstenberg,L,193,POL,33.8234086242,Marcin Matkowski,R,188,POL,33.3004791239,1,14290,1,14290,24,2900,26,2830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-1536,Madrid Masters,Clay,56,M,20140504,296,102110,102800,6,,103580,103946,2,,7-6 6-4,3,QF,Daniel Nestor,L,190,CAN,41.6646132786,Nenad Zimonjic,R,190,SRB,37.916495551,Alexander Peya,R,183,AUT,33.8535249829,Bruno Soares,R,180,BRA,32.1834360027,12,4050,17,3510,3,7400,3,7400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-1536,Madrid Masters,Clay,56,M,20140504,295,103543,104269,4,,103523,103529,8,,7-6 7-6,3,QF,David Marrero,R,185,ESP,34.0725530459,Fernando Verdasco,L,188,ESP,30.46954141,Rohan Bopanna,R,190,IND,34.1683778234,Aisam Ul Haq Qureshi,R,183,PAK,34.1327857632,8,4620,11,4145,14,4000,27,2790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-1536,Madrid Masters,Clay,56,M,20140504,294,108701,104857,,,104731,103781,,PR,6-7 6-3 10-6,3,QF,Juan Sebastian Cabal,R,,COL,28.0273785079,Robert Farah,R,193,COL,27.2881587953,Kevin Anderson,R,203,RSA,27.9644079398,Jurgen Melzer,L,183,AUT,32.9527720739,30,2705,32,2605,129,545,61,1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-1536,Madrid Masters,Clay,56,M,20140504,293,103184,103185,1,,103828,104486,,,7-5 3-6 11-9,3,R16,Bob Bryan,L,193,USA,36.0164271047,Mike Bryan,R,190,USA,36.0164271047,Jean Julien Rojer,R,183,AHO,32.6926762491,Horia Tecau,R,193,ROU,29.2895277207,1,14290,1,14290,29,2740,20,3150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-1536,Madrid Masters,Clay,56,M,20140504,292,103580,103946,2,,104600,104693,,,6-7 6-1 10-8,3,R16,Alexander Peya,R,183,AUT,33.8535249829,Bruno Soares,R,180,BRA,32.1834360027,Treat Conrad Huey,L,178,PHI,28.6844626968,Dominic Inglot,R,,GBR,28.1642710472,3,7400,3,7400,22,2915,19,3155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-1536,Madrid Masters,Clay,56,M,20140504,291,108701,104857,,,104471,104249,3,,6-4 6-2,3,R16,Juan Sebastian Cabal,R,,COL,28.0273785079,Robert Farah,R,193,COL,27.2881587953,Ivan Dodig,R,183,CRO,29.3360711841,Marcelo Melo,R,203,BRA,30.6146475017,30,2705,32,2605,6,5740,5,6200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-1536,Madrid Masters,Clay,56,M,20140504,290,103543,104269,4,,104607,104545,,,W/O,3,R16,David Marrero,R,185,ESP,34.0725530459,Fernando Verdasco,L,188,ESP,30.46954141,Tomas Berdych,R,196,CZE,28.629705681,John Isner,R,206,USA,29.0239561944,8,4620,11,4145,108,655,113,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-1536,Madrid Masters,Clay,56,M,20140504,289,104731,103781,,PR,103566,103917,5,,6-3 6-3,3,R16,Kevin Anderson,R,203,RSA,27.9644079398,Jurgen Melzer,L,183,AUT,32.9527720739,Michael Llodra,L,190,FRA,33.9630390144,Nicolas Mahut,R,190,FRA,32.2847364819,129,545,61,1125,16,3595,10,4185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-1536,Madrid Masters,Clay,56,M,20140504,288,102110,102800,6,,104719,104043,,,6-4 6-2,3,R16,Daniel Nestor,L,190,CAN,41.6646132786,Nenad Zimonjic,R,190,SRB,37.916495551,Marcel Granollers,R,190,ESP,28.0629705681,Marc Lopez,R,175,ESP,31.7618069815,12,4050,17,3510,25,2850,28,2770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
