tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner1_id,winner2_id,winner_seed,winner_entry,loser1_id,loser2_id,loser_seed,loser_entry,score,best_of,round,winner1_name,winner1_hand,winner1_ht,winner1_ioc,winner1_age,winner2_name,winner2_hand,winner2_ht,winner2_ioc,winner2_age,loser1_name,loser1_hand,loser1_ht,loser1_ioc,loser1_age,loser2_name,loser2_hand,loser2_ht,loser2_ioc,loser2_age,winner1_rank,winner1_rank_points,winner2_rank,winner2_rank_points,loser1_rank,loser1_rank_points,loser2_rank,loser2_rank_points,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2010-1536,Madrid Masters,Clay,56,M,20100509,300,103184,103185,2,,102110,102800,1,,6-3 6-4,3,F,Bob Bryan,L,193,USA,32.0301163587,Mike Bryan,R,190,USA,32.0301163587,Daniel Nestor,L,190,CAN,37.6783025325,Nenad Zimonjic,R,190,SRB,33.9301848049,3,9990,3,9990,1,11280,1,11280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-1536,Madrid Masters,Clay,56,M,20100509,299,102110,102800,1,,104160,102233,3,,6-3 6-4,3,SF,Daniel Nestor,L,190,CAN,37.6783025325,Nenad Zimonjic,R,190,SRB,33.9301848049,Lukas Dlouhy,R,185,CZE,27.0855578371,Leander Paes,R,178,IND,36.8952772074,1,11280,1,11280,5,6830,6,6160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-1536,Madrid Masters,Clay,56,M,20100509,298,103184,103185,2,,104719,104678,,,6-0 4-6 10-2,3,SF,Bob Bryan,L,193,USA,32.0301163587,Mike Bryan,R,190,USA,32.0301163587,Marcel Granollers,R,190,ESP,24.076659822,Viktor Troicki,R,193,SRB,24.2436687201,3,9990,3,9990,22,2875,93,890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-1536,Madrid Masters,Clay,56,M,20100509,297,102110,102800,1,,103997,103594,6,,6-3 6-4,3,QF,Daniel Nestor,L,190,CAN,37.6783025325,Nenad Zimonjic,R,190,SRB,33.9301848049,Lukasz Kubot,R,190,POL,27.9835728953,Oliver Marach,R,185,AUT,29.8151950719,1,11280,1,11280,14,3710,12,3780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-1536,Madrid Masters,Clay,56,M,20100509,296,103184,103185,2,,103586,103690,8,,6-3 6-4,3,QF,Bob Bryan,L,193,USA,32.0301163587,Mike Bryan,R,190,USA,32.0301163587,Mariusz Fyrstenberg,L,193,POL,29.8370978782,Marcin Matkowski,R,188,POL,29.3141683778,3,9990,3,9990,20,3130,19,3130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-1536,Madrid Masters,Clay,56,M,20100509,295,104160,102233,3,,104597,104043,,,2-6 7-5 10-3,3,QF,Lukas Dlouhy,R,185,CZE,27.0855578371,Leander Paes,R,178,IND,36.8952772074,Nicolas Almagro,R,183,ESP,24.7173169062,Marc Lopez,R,175,ESP,27.7754962355,5,6830,6,6160,77,990,25,2359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-1536,Madrid Masters,Clay,56,M,20100509,294,104719,104678,,,102382,103544,,,5-7 7-5 10-8,3,QF,Marcel Granollers,R,190,ESP,24.076659822,Viktor Troicki,R,193,SRB,24.2436687201,Julian Knowle,L,188,AUT,36.0301163587,Andy Ram,R,180,ISR,30.0807665982,22,2875,93,890,26,2220,18,3160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-1536,Madrid Masters,Clay,56,M,20100509,293,102110,102800,1,,102963,104486,,,6-4 6-3,3,R16,Daniel Nestor,L,190,CAN,37.6783025325,Nenad Zimonjic,R,190,SRB,33.9301848049,Robert Lindstedt,R,190,SWE,33.1416837782,Horia Tecau,R,193,ROU,25.3032169747,1,11280,1,11280,31,2085,35,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-1536,Madrid Masters,Clay,56,M,20100509,292,103184,103185,2,,103794,103843,,AL,6-1 7-6,3,R16,Bob Bryan,L,193,USA,32.0301163587,Mike Bryan,R,190,USA,32.0301163587,Benjamin Becker,R,178,GER,28.8980150582,Marco Chiudinelli,R,185,SUI,28.6625598905,3,9990,3,9990,85,930,137,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-1536,Madrid Masters,Clay,56,M,20100509,291,104160,102233,3,,103428,104724,,AL,6-4 6-2,3,R16,Lukas Dlouhy,R,185,CZE,27.0855578371,Leander Paes,R,178,IND,36.8952772074,Juan Ignacio Chela,R,190,ARG,30.6940451745,Eduardo Schwank,R,183,ARG,24.0465434634,5,6830,6,6160,204,326,216,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
