tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner1_id,winner2_id,winner_seed,winner_entry,loser1_id,loser2_id,loser_seed,loser_entry,score,best_of,round,winner1_name,winner1_hand,winner1_ht,winner1_ioc,winner1_age,winner2_name,winner2_hand,winner2_ht,winner2_ioc,winner2_age,loser1_name,loser1_hand,loser1_ht,loser1_ioc,loser1_age,loser2_name,loser2_hand,loser2_ht,loser2_ioc,loser2_age,winner1_rank,winner1_rank_points,winner2_rank,winner2_rank_points,loser1_rank,loser1_rank_points,loser2_rank,loser2_rank_points,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2018-M020,Brisbane,Hard,32,A,20180101,269,105573,105188,1,,104919,104547,,,3-6 6-3 (10-2),3,F,Henri Kontinen,R,,FIN,27.537303217,John Peers,R,,AUS,29.4373716632,Leonardo Mayer,R,188,ARG,30.6338124572,Horacio Zeballos,L,188,ARG,32.681724846,3,8540,4,8540,155,469,38,1813,70,2,5,55,37,30,10,9,1,2,4,1,49,34,25,9,9,1,2,,,,,,,,,,,,,,,,,,,,
2018-M020,Brisbane,Hard,32,A,20180101,268,105573,105188,1,,105777,105992,,,W/O,3,SF,Henri Kontinen,R,,FIN,27.537303217,John Peers,R,,AUS,29.4373716632,Grigor Dimitrov,R,188,BUL,26.6310746064,Ryan Harrison,R,183,USA,25.6536618754,3,8540,4,8540,553,90,16,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-M020,Brisbane,Hard,32,A,20180101,267,104919,104547,,,105323,104677,,,4-6 6-1 (10-6),3,SF,Leonardo Mayer,R,188,ARG,30.6338124572,Horacio Zeballos,L,188,ARG,32.681724846,Wesley Koolhof,R,,NED,28.7091033539,Artem Sitak,R,,NZL,31.8959616701,155,469,38,1813,46,1561,55,1470,80,6,2,57,41,33,8,9,0,1,4,2,57,33,24,9,8,7,9,,,,,,,,,,,,,,,,,,,,
2018-M020,Brisbane,Hard,32,A,20180101,266,105573,105188,1,,105051,105357,,WC,6-4 6-3,3,QF,Henri Kontinen,R,,FIN,27.537303217,John Peers,R,,AUS,29.4373716632,Matthew Ebden,R,188,AUS,30.0999315537,John Millman,R,183,AUS,28.5503080082,3,8540,4,8540,233,272,227,285,60,7,1,48,36,28,7,9,2,3,3,2,57,43,28,5,10,2,6,,,,,,,,,,,,,,,,,,,,
2018-M020,Brisbane,Hard,32,A,20180101,265,105777,105992,,,106401,105591,,,7-6(2) 7-6(3),3,QF,Grigor Dimitrov,R,188,BUL,26.6310746064,Ryan Harrison,R,183,USA,25.6536618754,Nick Kyrgios,R,193,AUS,22.6830937714,Matt Reid,R,,AUS,27.4606433949,553,90,16,3900,75,1170,97,922,84,13,3,73,51,45,11,12,3,4,11,2,72,43,34,17,12,3,4,,,,,,,,,,,,,,,,,,,,
2018-M020,Brisbane,Hard,32,A,20180101,264,105323,104677,,,105449,104180,,,7-6(6) 7-5,3,QF,Wesley Koolhof,R,,NED,28.7091033539,Artem Sitak,R,,NZL,31.8959616701,Steve Johnson,R,188,USA,28.0219028063,Gilles Muller,L,193,LUX,34.6502395619,46,1561,55,1470,167,420,104,825,88,5,2,67,49,41,12,12,4,4,3,4,72,46,35,13,12,3,4,,,,,,,,,,,,,,,,,,,,
2018-M020,Brisbane,Hard,32,A,20180101,263,104919,104547,,,105269,105030,2,,7-6(1) 6-7(5) (13-11),3,QF,Leonardo Mayer,R,188,ARG,30.6338124572,Horacio Zeballos,L,188,ARG,32.681724846,Marcelo Demoliner,R,,BRA,28.9527720739,Michael Venus,R,,NZL,30.212183436,155,469,38,1813,34,1955,15,4065,127,6,2,86,58,49,14,12,3,3,8,4,89,58,43,17,12,3,3,,,,,,,,,,,,,,,,,,,,
2018-M020,Brisbane,Hard,32,A,20180101,262,105573,105188,1,,105683,133430,,,7-6(3) 6-4,3,R32,Henri Kontinen,R,,FIN,27.537303217,John Peers,R,,AUS,29.4373716632,Milos Raonic,R,196,CAN,27.0143737166,Denis Shapovalov,L,,CAN,18.7159479808,3,8540,4,8540,,,755,52,72,1,2,63,38,31,17,11,6,6,7,1,62,43,35,9,11,3,4,,,,,,,,,,,,,,,,,,,,
2018-M020,Brisbane,Hard,32,A,20180101,261,105051,105357,,WC,104592,106000,,PR,6-1 6-2,3,R32,Matthew Ebden,R,188,AUS,30.0999315537,John Millman,R,183,AUS,28.5503080082,Ilija Bozoljac,R,193,SRB,32.4161533196,Damir Dzumhur,R,172,BIH,25.6180698152,233,272,227,285,335,169,368,150,47,3,0,43,30,21,10,8,3,4,1,2,37,25,10,3,7,1,6,,,,,,,,,,,,,,,,,,,,
2018-M020,Brisbane,Hard,32,A,20180101,260,106401,105591,,,105428,104693,4,,4-6 6-1 (10-7),3,R32,Nick Kyrgios,R,193,AUS,22.6830937714,Matt Reid,R,,AUS,27.4606433949,Marcus Daniell,R,190,NZL,28.1451060917,Dominic Inglot,R,,GBR,31.8247775496,75,1170,97,922,37,1900,51,1505,64,7,2,50,35,30,6,8,1,2,3,5,61,37,27,9,9,7,10,,,,,,,,,,,,,,,,,,,,
