2004-M-SA-ISR-01A-2004a,Israel 1 1,Hard,32,S,20040223,001,104271,,,103911,1,,6-2 3-6 7-6(3),3,R32,Philipp Mukhometov,U,,RUS,20.2464065708,Julien Cassaigne,U,,FRA,22.1081451061,639,24,522,39,,,,,,,,,,,,,,,,,,,,,,,,,
2004-M-SA-ISR-01A-2004a,Israel 1 1,Hard,32,S,20040223,002,104743,,,104111,,,7-6(5) 4-6 6-1,3,R32,Kamil Capkovic,R,,SVK,17.7275838467,Georg Novak,U,,AUT,21.1143052704,688,19,1103,4,,,,,,,,,,,,,,,,,,,,,,,,,
2004-M-SA-ISR-01A-2004a,Israel 1 1,Hard,32,S,20040223,003,104301,,Q,104351,,,7-6(5) 6-2,3,R32,Frantisek Polyak,U,,SVK,20.0410677618,Benjamin Dracos,U,,FRA,19.8521560575,1151,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-M-SA-ISR-01A-2004a,Israel 1 1,Hard,32,S,20040223,004,104151,7,,104605,,Q,6-2 2-6 6-1,3,R32,Jan Stancik,U,,SVK,20.900752909,Adam Vejmelka,U,,CZE,18.4394250513,613,26,935,8,,,,,,,,,,,,,,,,,,,,,,,,,
2004-M-SA-ISR-01A-2004a,Israel 1 1,Hard,32,S,20040223,005,103668,3,,104120,,,6-3 6-2,3,R32,Lazar Magdincev,R,,MKD,23.189596167,Peter Capkovic,U,,SVK,21.0595482546,498,44,657,22,,,,,,,,,,,,,,,,,,,,,,,,,
2004-M-SA-ISR-01A-2004a,Israel 1 1,Hard,32,S,20040223,006,104006,,,108912,,Q,6-1 6-0,3,R32,Alexandre Renard,U,,FRA,21.7385352498,Janis Skroderis,U,,LAT,20.5284052019,1070,5,1334,2,,,,,,,,,,,,,,,,,,,,,,,,,
2004-M-SA-ISR-01A-2004a,Israel 1 1,Hard,32,S,20040223,007,104279,,Q,103126,,Q,6-2 7-6(1),3,R32,Goran Dragicevic,U,,USA,20.1971252567,Christian Grunes,U,,GER,26.0780287474,821,12,656,22,,,,,,,,,,,,,,,,,,,,,,,,,
2004-M-SA-ISR-01A-2004a,Israel 1 1,Hard,32,S,20040223,008,103897,6,,118759,,WC,6-2 6-2,3,R32,Jiri Vencl,U,,CZE,22.1765913758,Mark Logger,R,,NED,18.9787816564,550,35,1418,1,,,,,,,,,,,,,,,,,,,,,,,,,
2004-M-SA-ISR-01A-2004a,Israel 1 1,Hard,32,S,20040223,009,104100,5,,104583,,Q,3-6 6-4 6-1,3,R32,Evgueni Smirnov,U,,RUS,21.1882272416,Filip Polasek,R,196,SVK,18.5927446954,670,20,1418,1,,,,,,,,,,,,,,,,,,,,,,,,,
2004-M-SA-ISR-01A-2004a,Israel 1 1,Hard,32,S,20040223,010,103419,,,104437,,,6-0 6-3,3,R32,Gabriel Montilla,R,,PUR,24.5366187543,Dekel Valtzer,U,,ISR,19.3894592745,924,8,1103,4,,,,,,,,,,,,,,,,,,,,,,,,,
2004-M-SA-ISR-01A-2004a,Israel 1 1,Hard,32,S,20040223,011,103834,,Q,104005,,WC,7-6(2) 5-7 6-3,3,R32,Levar Harper Griffith,R,,USA,22.46954141,Tomer Suissa,U,,ISR,21.7440109514,830,11,850,11,,,,,,,,,,,,,,,,,,,,,,,,,
2004-M-SA-ISR-01A-2004a,Israel 1 1,Hard,32,S,20040223,012,103156,4,,104358,,Q,6-2 6-3,3,R32,Alessandro Da Col,R,,ITA,25.954825462,Bas Van Der Valk,U,,NED,19.8302532512,614,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-M-SA-ISR-01A-2004a,Israel 1 1,Hard,32,S,20040223,013,103765,8,,103412,,,6-1 7-5,3,R32,Mohamed Sekou Drame,U,,FRA,22.803559206,Matthew Hanlin,U,,GBR,24.5859000684,640,23,644,23,,,,,,,,,,,,,,,,,,,,,,,,,
2004-M-SA-ISR-01A-2004a,Israel 1 1,Hard,32,S,20040223,014,104389,,WC,103631,,,6-1 7-5,3,R32,Ishay Hadash,U,,ISR,19.6577686516,Eliran Dooyev,R,,ISR,23.4414784394,,,998,6,,,,,,,,,,,,,,,,,,,,,,,,,
