tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1987-201,Guaruja,Hard,32,A,19870126,1,100652,1,,Cassio Motta,R,180,BRA,26.9,101080,,,Lawson Duncan,R,185,USA,22.2,6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,,48,,182,
1987-201,Guaruja,Hard,32,A,19870126,2,100770,,,Peter Moraing,R,193,GER,25.3,100651,,,Alejandro Ganzabal,R,180,ARG,26.9,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,153,,119,
1987-201,Guaruja,Hard,32,A,19870126,3,101131,,,Jimmy Brown,R,180,USA,21.7,100669,,,Charles Bud Cox,R,196,USA,26.7,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,156,,181,
1987-201,Guaruja,Hard,32,A,19870126,4,100518,,,Ricardo Acuna,R,175,CHI,29.0,101378,7,,Tore Meinecke,R,180,GER,19.5,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,,171,,124,
1987-201,Guaruja,Hard,32,A,19870126,5,100595,,,Ronnie Bathman,R,183,SWE,27.7,101086,3,,Ronald Agenor,R,180,USA,22.2,2-6 7-6 6-0,3,R32,,,,,,,,,,,,,,,,,,,,197,,76,
1987-201,Guaruja,Hard,32,A,19870126,6,100460,,,Jose Lopez Maeso,R,173,ESP,30.0,100807,,Q,Marcelo Hennemann,R,170,BRA,24.8,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,,215,,408,
1987-201,Guaruja,Hard,32,A,19870126,7,100395,,,Victor Pecci,R,193,PAR,31.2,101250,,Q,Jose Daher,R,180,BRA,20.7,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,,146,,304,
1987-201,Guaruja,Hard,32,A,19870126,8,100696,,,Mark Buckley,R,178,USA,26.4,100221,6,,Carlos Kirmayr,R,173,BRA,36.3,4-6 6-3 7-6,3,R32,,,,,,,,,,,,,,,,,,,,149,,121,
1987-201,Guaruja,Hard,32,A,19870126,9,100954,5,,Luiz Mattar,R,183,BRA,23.4,100639,,,Blaine Willenborg,R,170,USA,27.0,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,,96,,161,
1987-201,Guaruja,Hard,32,A,19870126,10,100624,,,Derek Tarr,L,185,USA,27.3,101237,,WC,Danilo Marcelino,R,193,BRA,20.8,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,207,,238,
1987-201,Guaruja,Hard,32,A,19870126,11,100691,,,Ivo Werner,R,180,GER,26.4,100751,,,Roberto Saad,R,185,ARG,25.6,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,193,,202,
1987-201,Guaruja,Hard,32,A,19870126,12,100548,4,,Ivan Kley,R,183,BRA,28.5,101174,,WC,Fernando Roese,R,190,BRA,21.4,7-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,83,,228,
1987-201,Guaruja,Hard,32,A,19870126,13,100719,8,,Juan Avendano,R,178,ESP,25.9,100240,,,Joao Soares,R,185,BRA,35.7,6-2 6-0,3,R32,,,,,,,,,,,,,,,,,,,,135,,206,
