tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner1_id,winner2_id,winner_seed,winner_entry,loser1_id,loser2_id,loser_seed,loser_entry,score,best_of,round,winner1_name,winner1_hand,winner1_ht,winner1_ioc,winner1_age,winner2_name,winner2_hand,winner2_ht,winner2_ioc,winner2_age,loser1_name,loser1_hand,loser1_ht,loser1_ioc,loser1_age,loser2_name,loser2_hand,loser2_ht,loser2_ioc,loser2_age,winner1_rank,winner1_rank_points,winner2_rank,winner2_rank_points,loser1_rank,loser1_rank_points,loser2_rank,loser2_rank_points,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2011-1536,Madrid Masters,Clay,56,M,20110501,300,103184,103185,1,,103566,102800,6,,6-3 6-3,3,F,Bob Bryan,L,193,USA,33.0075290897,Mike Bryan,R,190,USA,33.0075290897,Michael Llodra,L,190,FRA,30.9541409993,Nenad Zimonjic,R,190,SRB,34.9075975359,1,11550,1,11550,27,2795,4,6590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-1536,Madrid Masters,Clay,56,M,20110501,299,103184,103185,1,,104545,105023,,,4-6 6-1 12-10,3,SF,Bob Bryan,L,193,USA,33.0075290897,Mike Bryan,R,190,USA,33.0075290897,John Isner,R,206,USA,26.0150581793,Sam Querrey,R,198,USA,23.5674195756,1,11550,1,11550,80,915,86,860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-1536,Madrid Masters,Clay,56,M,20110501,298,103566,102800,6,,105227,103344,,,4-6 6-1 12-10,3,SF,Michael Llodra,L,190,FRA,30.9541409993,Nenad Zimonjic,R,190,SRB,34.9075975359,Marin Cilic,R,198,CRO,22.5900068446,Ivan Ljubicic,R,193,CRO,32.1204654346,27,2795,4,6590,151,515,246,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-1536,Madrid Masters,Clay,56,M,20110501,297,103184,103185,1,,103586,103690,7,,6-3 6-4,3,QF,Bob Bryan,L,193,USA,33.0075290897,Mike Bryan,R,190,USA,33.0075290897,Mariusz Fyrstenberg,L,193,POL,30.8145106092,Marcin Matkowski,R,188,POL,30.2915811088,1,11550,1,11550,11,4030,10,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-1536,Madrid Masters,Clay,56,M,20110501,296,103566,102800,6,,103018,102110,2,,6-4 4-6 10-6,3,QF,Michael Llodra,L,190,FRA,30.9541409993,Nenad Zimonjic,R,190,SRB,34.9075975359,Max Mirnyi,R,196,BLR,33.8206707734,Daniel Nestor,L,190,CAN,38.6557152635,27,2795,4,6590,6,6005,3,7620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-1536,Madrid Masters,Clay,56,M,20110501,295,104545,105023,,,103523,103529,4,,6-7 6-4 10-3,3,QF,John Isner,R,206,USA,26.0150581793,Sam Querrey,R,198,USA,23.5674195756,Rohan Bopanna,R,190,IND,31.1594798084,Aisam Ul Haq Qureshi,R,183,PAK,31.1238877481,80,915,86,860,14,3960,13,3990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-1536,Madrid Masters,Clay,56,M,20110501,294,105227,103344,,,103325,101868,8,,7-5 7-6,3,QF,Marin Cilic,R,198,CRO,22.5900068446,Ivan Ljubicic,R,193,CRO,32.1204654346,Wesley Moodie,R,196,RSA,32.2108145106,Dick Norman,L,203,BEL,40.1697467488,151,515,246,270,18,3215,17,3510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-1536,Madrid Masters,Clay,56,M,20110501,293,103184,103185,1,,103455,104678,,,6-4 7-6,3,R16,Bob Bryan,L,193,USA,33.0075290897,Mike Bryan,R,190,USA,33.0075290897,Michal Mertinak,R,180,SVK,31.5564681725,Viktor Troicki,R,193,SRB,25.2210814511,1,11550,1,11550,28,2740,57,1310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-1536,Madrid Masters,Clay,56,M,20110501,292,103018,102110,2,,104755,104542,,,6-2 6-3,3,R16,Max Mirnyi,R,196,BLR,33.8206707734,Daniel Nestor,L,190,CAN,38.6557152635,Richard Gasquet,R,185,FRA,24.8706365503,Jo Wilfried Tsonga,R,188,FRA,26.0396988364,6,6005,3,7620,211,315,235,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-1536,Madrid Masters,Clay,56,M,20110501,291,103523,103529,4,,103105,103490,,WC,6-3 6-0,3,R16,Rohan Bopanna,R,190,IND,31.1594798084,Aisam Ul Haq Qureshi,R,183,PAK,31.1238877481,Ruben Ramirez Hidalgo,R,183,ESP,33.3169062286,Santiago Ventura,R,183,ESP,31.3210130048,14,3960,13,3990,73,1066,71,1093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-1536,Madrid Masters,Clay,56,M,20110501,290,104545,105023,,,103997,103594,5,,6-3 1-6 10-7,3,R16,John Isner,R,206,USA,26.0150581793,Sam Querrey,R,198,USA,23.5674195756,Lukasz Kubot,R,190,POL,28.9609856263,Oliver Marach,R,185,AUT,30.7926078029,80,915,86,860,16,3615,12,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-1536,Madrid Masters,Clay,56,M,20110501,289,103566,102800,6,,104249,103946,,,6-4 6-4,3,R16,Michael Llodra,L,190,FRA,30.9541409993,Nenad Zimonjic,R,190,SRB,34.9075975359,Marcelo Melo,R,203,BRA,27.6057494867,Bruno Soares,R,180,BRA,29.1745379877,27,2795,4,6590,31,2430,21,3120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-1536,Madrid Masters,Clay,56,M,20110501,288,103586,103690,7,,105064,105238,,,7-5 6-4,3,R16,Mariusz Fyrstenberg,L,193,POL,30.8145106092,Marcin Matkowski,R,188,POL,30.2915811088,Thomaz Bellucci,L,188,BRA,23.3374401095,Alexandr Dolgopolov,R,180,UKR,22.4804928131,11,4030,10,4030,512,90,54,1360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-1536,Madrid Masters,Clay,56,M,20110501,287,103325,101868,8,,105894,103926,,,6-3 7-6,3,R16,Wesley Moodie,R,196,RSA,32.2108145106,Dick Norman,L,203,BEL,40.1697467488,Javier Marti,R,,ESP,19.3045859001,Daniel Munoz De La Nava,L,,ESP,29.2539356605,18,3215,17,3510,364,166,125,633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-1536,Madrid Masters,Clay,56,M,20110501,286,105227,103344,,,104719,104043,,,6-3 6-3,3,R16,Marin Cilic,R,198,CRO,22.5900068446,Ivan Ljubicic,R,193,CRO,32.1204654346,Marcel Granollers,R,190,ESP,25.054072553,Marc Lopez,R,175,ESP,28.7529089665,151,515,246,270,22,3095,23,2980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-1536,Madrid Masters,Clay,56,M,20110501,285,105064,105238,,,104660,104022,,,7-6 4-6 10-8,3,R32,Thomaz Bellucci,L,188,BRA,23.3374401095,Alexandr Dolgopolov,R,180,UKR,22.4804928131,Sergiy Stakhovsky,R,193,UKR,25.3169062286,Mikhail Youzhny,R,183,RUS,28.8514715948,512,90,54,1360,36,2145,43,1830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-1536,Madrid Masters,Clay,56,M,20110501,284,104755,104542,,,103428,104338,,,6-3 4-6 10-6,3,R32,Richard Gasquet,R,185,FRA,24.8706365503,Jo Wilfried Tsonga,R,188,FRA,26.0396988364,Juan Ignacio Chela,R,190,ARG,31.6714579055,Juan Monaco,R,185,ARG,27.0910335387,211,315,235,285,34,2205,309,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-1536,Madrid Masters,Clay,56,M,20110501,283,104719,104043,,,104918,104679,,,6-2 6-2,3,R32,Marcel Granollers,R,190,ESP,25.054072553,Marc Lopez,R,175,ESP,28.7529089665,Andy Murray,R,190,GBR,23.9644079398,Jamie Murray,L,190,GBR,25.2128678987,22,3095,23,2980,82,880,45,1699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-1536,Madrid Masters,Clay,56,M,20110501,282,104545,105023,,,104593,103868,,WC,6-7 6-2 10-8,3,R32,John Isner,R,206,USA,26.0150581793,Sam Querrey,R,198,USA,23.5674195756,Daniel Gimeno Traver,R,185,ESP,25.7330595483,Ivan Navarro,R,183,ESP,29.5331964408,80,915,86,860,127,610,444,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-1536,Madrid Masters,Clay,56,M,20110501,281,104249,103946,,,101956,104053,,,7-6 6-4,3,R32,Marcelo Melo,R,203,BRA,27.6057494867,Bruno Soares,R,180,BRA,29.1745379877,Mark Knowles,R,190,BAH,39.6577686516,Andy Roddick,R,188,USA,28.6707734428,31,2430,21,3120,30,2540,517,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-1536,Madrid Masters,Clay,56,M,20110501,280,103455,104678,,,104160,103544,,,7-6 6-3,3,R32,Michal Mertinak,R,180,SVK,31.5564681725,Viktor Troicki,R,193,SRB,25.2210814511,Lukas Dlouhy,R,185,CZE,28.0629705681,Andy Ram,R,180,ISR,31.0581793292,28,2740,57,1310,19,3210,24,2905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-1536,Madrid Masters,Clay,56,M,20110501,279,103926,105894,,,109284,104407,,,6-0 6-3,3,R32,Daniel Munoz De La Nava,L,,ESP,29.2539356605,Javier Marti,R,,ESP,19.3045859001,Nikolai Nesterov,R,,RUS,30.2039698836,Sergio Perez Perez,U,,ESP,26.7734428474,125,633,364,166,744,45,469,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-1536,Madrid Masters,Clay,56,M,20110501,278,103105,103490,,WC,102963,104486,,,6-4 3-6 12-10,3,R32,Ruben Ramirez Hidalgo,R,183,ESP,33.3169062286,Santiago Ventura,R,183,ESP,31.3210130048,Robert Lindstedt,R,190,SWE,34.1190965092,Horia Tecau,R,193,ROU,26.2806297057,73,1066,71,1093,20,3160,15,3730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-1720,Bangkok,Hard,28,A,20110926,300,103594,103529,1,,102306,102565,,,7-6 7-6,3,F,Oliver Marach,R,185,AUT,31.1950718686,Aisam Ul Haq Qureshi,R,183,PAK,31.5263518138,Michael Kohlmann,R,188,GER,37.7056810404,Alexander Waske,R,188,GER,36.4900752909,17,3410,15,3640,60,1243,203,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-1720,Bangkok,Hard,28,A,20110926,299,103594,103529,1,,104620,104926,3,,6-4 6-1,3,SF,Oliver Marach,R,185,AUT,31.1950718686,Aisam Ul Haq Qureshi,R,183,PAK,31.5263518138,Simone Bolelli,R,183,ITA,25.9657768652,Fabio Fognini,R,178,ITA,24.3422313484,17,3410,15,3640,50,1700,39,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-1720,Bangkok,Hard,28,A,20110926,298,102306,102565,,,103080,101868,4,,6-4 7-6,3,SF,Michael Kohlmann,R,188,GER,37.7056810404,Alexander Waske,R,188,GER,36.4900752909,Paul Hanley,R,183,AUS,33.8699520876,Dick Norman,L,203,BEL,40.5722108145,60,1243,203,318,47,1780,46,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
