tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1992-460,Heilbronn CH,Carpet,32,C,19920120,1,101373,,,Karsten Braasch,L,180,GER,24.5,101086,1,,Ronald Agenor,R,180,USA,27.1,6-1 7-6,3,R32,,,,,,,,,,,,,,,,,,,,135,262,74,485
1992-460,Heilbronn CH,Carpet,32,C,19920120,2,101721,,,Markus Zillner,L,178,GER,21.8,101504,,Q,Laurent Prades,L,183,FRA,23.4,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,168,210,238,119
1992-460,Heilbronn CH,Carpet,32,C,19920120,3,101835,,,Arne Thoms,R,188,GER,21.0,101731,,,Nuno Marques,L,190,POR,21.7,7-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,165,213,150,237
1992-460,Heilbronn CH,Carpet,32,C,19920120,4,101274,,,Udo Riglewski,R,185,GER,25.4,101717,7,,Diego Nargiso,L,188,ITA,21.8,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,188,177,96,382
1992-460,Heilbronn CH,Carpet,32,C,19920120,5,101500,3,,Christian Saceanu,R,190,GER,23.5,102154,,,Marcos Ondruska,R,183,RSA,19.0,3-6 7-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,82,436,138,252
1992-460,Heilbronn CH,Carpet,32,C,19920120,6,101510,,,Henrik Holm,R,183,SWE,23.3,101565,,Q,Marius Barnard,R,188,RSA,22.9,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,133,275,350,59
1992-460,Heilbronn CH,Carpet,32,C,19920120,7,210013,,,Martin Damm Sr,R,188,CZE,19.4,101492,,Q,Sander Groen,L,190,NED,23.5,7-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,237,121
1992-460,Heilbronn CH,Carpet,32,C,19920120,8,101659,,,Jan Apell,L,183,SWE,22.1,100995,6,,Eduardo Masso,L,178,BEL,28.0,7-6 7-5,3,R32,,,,,,,,,,,,,,,,,,,,171,201,93,385
1992-460,Heilbronn CH,Carpet,32,C,19920120,9,100829,5,,Jan Gunnarsson,R,185,SWE,29.6,101806,,WC,Marc Kevin Goellner,R,196,GER,21.3,4-6 6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,90,407,221,139
1992-460,Heilbronn CH,Carpet,32,C,19920120,10,100962,,,Thomas Hogstedt,R,190,SWE,28.3,101668,,,Peter Nyborg,R,190,SWE,22.0,7-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,149,239,191,173
