tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,1,102836,1,,Rogier Wassen,R,190,NED,26.4,104123,,,Luciano Vitullo,R,,ARG,19.9,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,265,109,594,28
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,2,103597,,,Mario Alvarez,R,,USA,22.4,111487,,WC,Jaime Cuellar,R,,ESA,18.0,6-4 7-6(1),3,R32,,,,,,,,,,,,,,,,,,,,1052,5,,
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,3,102994,,,Esteban Carril,R,,ESP,25.6,119166,,WC,Jonathan Obrist,U,,GUA,18.3,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,484,41,,
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,4,103334,5,,Ronaldo Carvalho,R,,BRA,23.8,104459,,Q,Arkady Bassetti,U,,ITA,18.0,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,401,60,,
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,5,102763,4,Q,Benjamin Cassaigne,L,185,FRA,26.7,104327,,,Steve Darcis,R,178,BEL,18.8,4-6 6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,352,73,1055,4
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,6,104310,,,Benjamin Rufer,R,,SUI,18.8,103697,,Q,Marcio Torres,R,185,BRA,21.9,7-6(5) 3-6 6-0,3,R32,,,,,,,,,,,,,,,,,,,,921,7,,
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,7,104477,,Q,Jorge Aguilar,R,178,CHI,17.9,102638,,,Christian Persico,R,,ITA,27.4,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,954,6,927,7
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,8,104203,8,,Darko Madjarovski,R,,SRB,19.5,104535,,Q,Daniel Garza,R,,MEX,17.7,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,440,51,967,6
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,9,103976,6,,Juan Pablo Brzezicki,R,178,ARG,20.7,190039,,,Kj Weiss,R,,USA,22.8,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,,413,56,1184,3
2003-M-FU-ESA-01A-2003,El Salvador F1,Clay,32,S,20030106,10,104763,,WC,Rafael Arevalo,R,180,ESA,16.5,104038,,,Andrea Agazzi,U,,ITA,20.4,6-2 3-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,1331,1
