tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1984-301,Auckland,Hard,32,A,19840109,1,100474,1,,Chris Lewis,R,180,NZL,26.8,100744,,,Peter Doohan,R,190,AUS,22.6,6-3 6-7 6-1,3,R32,,,,,,,,,,,,,,,,,,,,23,,,
1984-301,Auckland,Hard,32,A,19840109,2,101158,,,John Frawley,R,173,AUS,18.5,100638,,,David Mustard,L,180,NZL,24.0,7-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1984-301,Auckland,Hard,32,A,19840109,3,100321,,,Vijay Amritraj,R,193,IND,30.0,100504,,,Jerome Vanier,L,175,FRA,26.1,7-6 4-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1984-301,Auckland,Hard,32,A,19840109,4,100551,5,,Brad Drewett,L,185,AUS,25.4,100537,,,Mike Brunnberg,R,190,USA,25.6,6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,,66,,,
1984-301,Auckland,Hard,32,A,19840109,5,100923,3,,Wally Masur,R,180,AUS,20.6,100790,,,Bruce Derlin,L,180,NZL,22.1,4-6 6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,71,,,
1984-301,Auckland,Hard,32,A,19840109,6,100587,,Q,Steve Guy,R,188,NZL,24.8,100492,,,John Austin,R,193,USA,26.4,7-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1984-301,Auckland,Hard,32,A,19840109,7,100761,,Q,Danny Saltz,R,193,USA,22.4,100364,,,Jonathan Smith,R,188,GBR,28.9,6-1 3-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1984-301,Auckland,Hard,32,A,19840109,8,100565,8,,Lloyd Bourne,R,190,USA,25.2,100328,,,Rand Evett,R,,USA,29.8,3-6 6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1984-301,Auckland,Hard,32,A,19840109,9,100489,7,,Larry Stefanki,R,178,USA,26.4,100285,,,Rod Frawley,R,185,AUS,31.3,7-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1984-301,Auckland,Hard,32,A,19840109,10,100728,,,Todd Nelson,R,185,USA,22.8,101154,,,Simon Youl,R,185,AUS,18.5,6-3 7-6,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1984-301,Auckland,Hard,32,A,19840109,11,100702,,,Sean Brawley,R,178,USA,23.2,101064,,,David Lewis,R,180,NZL,19.3,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1984-301,Auckland,Hard,32,A,19840109,12,100244,4,,John Alexander,R,190,AUS,32.5,100618,,,Leif Shiras,R,183,USA,24.3,7-6 7-6,3,R32,,,,,,,,,,,,,,,,,,,,65,,,
1984-301,Auckland,Hard,32,A,19840109,13,100326,6,,Russell Simpson,R,188,NZL,29.8,100714,,,Broderick Dyke,L,183,AUS,23.0,3-6 6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1984-301,Auckland,Hard,32,A,19840109,14,100680,,,Peter Johnston,L,178,AUS,23.6,100837,,,Jeremy Bates,R,180,GBR,21.5,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1984-301,Auckland,Hard,32,A,19840109,15,100416,,Q,Bill Maze,R,,USA,27.9,107699,,Q,Mark Lewis,R,,NZL,22.6,6-1 1-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1984-301,Auckland,Hard,32,A,19840109,16,100567,2,,Chip Hooper,R,198,USA,25.2,100868,,,Craig A Miller,R,188,AUS,21.2,6-4 7-6,3,R32,,,,,,,,,,,,,,,,,,,,52,,,
1984-301,Auckland,Hard,32,A,19840109,17,100474,1,,Chris Lewis,R,180,NZL,26.8,101158,,,John Frawley,R,173,AUS,18.5,3-6 7-6 8-6,3,R16,,,,,,,,,,,,,,,,,,,,23,,,
1984-301,Auckland,Hard,32,A,19840109,18,100551,5,,Brad Drewett,L,185,AUS,25.4,100321,,,Vijay Amritraj,R,193,IND,30.0,7-6 4-6 6-1,3,R16,,,,,,,,,,,,,,,,,,,,66,,,
1984-301,Auckland,Hard,32,A,19840109,19,100587,,Q,Steve Guy,R,188,NZL,24.8,100923,3,,Wally Masur,R,180,AUS,20.6,6-3 7-6,3,R16,,,,,,,,,,,,,,,,,,,,,,71,
1984-301,Auckland,Hard,32,A,19840109,20,100761,,Q,Danny Saltz,R,193,USA,22.4,100565,8,,Lloyd Bourne,R,190,USA,25.2,6-2 7-5,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1984-301,Auckland,Hard,32,A,19840109,21,100489,7,,Larry Stefanki,R,178,USA,26.4,100728,,,Todd Nelson,R,185,USA,22.8,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1984-301,Auckland,Hard,32,A,19840109,22,100244,4,,John Alexander,R,190,AUS,32.5,100702,,,Sean Brawley,R,178,USA,23.2,6-7 6-2 6-4,3,R16,,,,,,,,,,,,,,,,,,,,65,,,
1984-301,Auckland,Hard,32,A,19840109,23,100326,6,,Russell Simpson,R,188,NZL,29.8,100680,,,Peter Johnston,L,178,AUS,23.6,7-6 4-6 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1984-301,Auckland,Hard,32,A,19840109,24,100567,2,,Chip Hooper,R,198,USA,25.2,100416,,Q,Bill Maze,R,,USA,27.9,6-3 6-3,3,R16,,,,,,,,,,,,,,,,,,,,52,,,
1984-301,Auckland,Hard,32,A,19840109,25,100551,5,,Brad Drewett,L,185,AUS,25.4,100474,1,,Chris Lewis,R,180,NZL,26.8,DEF,3,QF,,,,,,,,,,,,,,,,,,,,66,,23,
1984-301,Auckland,Hard,32,A,19840109,26,100761,,Q,Danny Saltz,R,193,USA,22.4,100587,,Q,Steve Guy,R,188,NZL,24.8,3-6 7-5 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1984-301,Auckland,Hard,32,A,19840109,27,100489,7,,Larry Stefanki,R,178,USA,26.4,100244,4,,John Alexander,R,190,AUS,32.5,5-7 6-4 6-2,3,QF,,,,,,,,,,,,,,,,,,,,,,65,
1984-301,Auckland,Hard,32,A,19840109,28,100567,2,,Chip Hooper,R,198,USA,25.2,100326,6,,Russell Simpson,R,188,NZL,29.8,6-2 2-6 6-4,3,QF,,,,,,,,,,,,,,,,,,,,52,,,
1984-301,Auckland,Hard,32,A,19840109,29,100761,,Q,Danny Saltz,R,193,USA,22.4,100551,5,,Brad Drewett,L,185,AUS,25.4,7-6 7-6,3,SF,,,,,,,,,,,,,,,,,,,,,,66,
1984-301,Auckland,Hard,32,A,19840109,30,100567,2,,Chip Hooper,R,198,USA,25.2,100489,7,,Larry Stefanki,R,178,USA,26.4,6-4 6-3,3,SF,,,,,,,,,,,,,,,,,,,,52,,,
1984-301,Auckland,Hard,32,A,19840109,31,100761,,Q,Danny Saltz,R,193,USA,22.4,100567,2,,Chip Hooper,R,198,USA,25.2,4-6 6-3 6-4 6-4,5,F,,,,,,,,,,,,,,,,,,,,,,52,
1984-305,Nice,Clay,32,A,19840409,1,100653,1,,Andres Gomez,L,193,ECU,24.1,100800,,,Diego Perez,R,178,URU,22.1,6-3 4-6 7-5,3,R32,,,,,,,,,,,,,,,,,,,,8,,59,
1984-305,Nice,Clay,32,A,19840409,2,101098,,Q,Guy Forget,L,190,FRA,19.2,100640,,,Stefan Simonsson,R,175,SWE,24.2,6-3 3-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,59,
1984-305,Nice,Clay,32,A,19840409,3,100468,,WC,Dominique Bedel,R,185,FRA,27.1,100646,,,Claudio Panatta,R,178,ITA,24.1,6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,65,
1984-305,Nice,Clay,32,A,19840409,4,100403,,Q,Rolf Gehring,R,185,GER,28.3,100536,8,,Fernando Luna,R,175,ESP,25.9,7-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,42,
1984-305,Nice,Clay,32,A,19840409,5,100611,3,,Mel Purcell,R,178,USA,24.7,100942,,,Thierry Tulasne,R,178,FRA,20.7,2-6 7-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,,26,,91,
1984-305,Nice,Clay,32,A,19840409,6,101142,,,Emilio Sanchez,R,180,ESP,18.8,101086,,,Ronald Agenor,R,180,USA,19.4,6-2 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1984-305,Nice,Clay,32,A,19840409,7,100609,,,Zoltan Kuharszky,R,183,HUN,24.7,100546,,,Eric Fromm,R,178,USA,25.7,2-6 6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,,73,,78,
1984-305,Nice,Clay,32,A,19840409,8,100893,5,,Joakim Nystrom,R,188,SWE,21.1,100711,,,Pedro Rebolledo,R,170,CHI,23.3,6-2 7-5,3,R32,,,,,,,,,,,,,,,,,,,,29,,79,
1984-305,Nice,Clay,32,A,19840409,9,100769,,,Mario Martinez,R,170,BOL,22.5,100377,7,,Colin Dowdeswell,R,185,GBR,28.9,3-6 6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,,81,,39,
1984-305,Nice,Clay,32,A,19840409,10,100809,,,Juan Aguilera,R,183,ESP,22.0,100857,,,Sergio Casal,R,185,ESP,21.5,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,58,,86,
1984-305,Nice,Clay,32,A,19840409,11,100417,,Q,Hans Gildemeister,R,183,CHI,28.1,101131,,,Jimmy Brown,R,180,USA,18.9,6-4 6-0,3,R32,,,,,,,,,,,,,,,,,,,,,,50,
1984-305,Nice,Clay,32,A,19840409,12,101013,4,,Henrik Sundstrom,R,188,SWE,20.1,100894,,,Francesco Cancellotti,R,183,ITA,21.1,6-4 7-5,3,R32,,,,,,,,,,,,,,,,,,,,27,,75,
1984-305,Nice,Clay,32,A,19840409,13,100922,,,Roberto Arguello,A,173,ARG,20.9,100782,6,,Pablo Arraya,R,180,PER,22.4,6-3 7-6,3,R32,,,,,,,,,,,,,,,,,,,,52,,38,
1984-305,Nice,Clay,32,A,19840409,14,100483,,WC,Christophe Casa,R,178,FRA,26.8,100314,,WC,Bernard Fritz,R,173,FRA,30.5,6-2 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,,,
1984-305,Nice,Clay,32,A,19840409,15,100585,,,Van Winitsky,L,185,USA,25.0,100174,,,Manuel Orantes,L,178,ESP,35.1,6-1 1-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,,70,,,
1984-305,Nice,Clay,32,A,19840409,16,100936,2,,Henri Leconte,L,185,FRA,20.7,100411,,,Pavel Slozil,R,173,CZE,28.2,7-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,,22,,63,
1984-305,Nice,Clay,32,A,19840409,17,100653,1,,Andres Gomez,L,193,ECU,24.1,101098,,Q,Guy Forget,L,190,FRA,19.2,4-6 7-6 6-1,3,R16,,,,,,,,,,,,,,,,,,,,8,,,
1984-305,Nice,Clay,32,A,19840409,18,100468,,WC,Dominique Bedel,R,185,FRA,27.1,100403,,Q,Rolf Gehring,R,185,GER,28.3,W/O,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1984-305,Nice,Clay,32,A,19840409,19,101142,,,Emilio Sanchez,R,180,ESP,18.8,100611,3,,Mel Purcell,R,178,USA,24.7,2-6 6-2 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,26,
1984-305,Nice,Clay,32,A,19840409,20,100893,5,,Joakim Nystrom,R,188,SWE,21.1,100609,,,Zoltan Kuharszky,R,183,HUN,24.7,6-2 6-3,3,R16,,,,,,,,,,,,,,,,,,,,29,,73,
1984-305,Nice,Clay,32,A,19840409,21,100809,,,Juan Aguilera,R,183,ESP,22.0,100769,,,Mario Martinez,R,170,BOL,22.5,6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,,58,,81,
1984-305,Nice,Clay,32,A,19840409,22,101013,4,,Henrik Sundstrom,R,188,SWE,20.1,100417,,Q,Hans Gildemeister,R,183,CHI,28.1,7-5 6-0,3,R16,,,,,,,,,,,,,,,,,,,,27,,,
1984-305,Nice,Clay,32,A,19840409,23,100922,,,Roberto Arguello,A,173,ARG,20.9,100483,,WC,Christophe Casa,R,178,FRA,26.8,3-6 6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,,52,,,
1984-305,Nice,Clay,32,A,19840409,24,100585,,,Van Winitsky,L,185,USA,25.0,100936,2,,Henri Leconte,L,185,FRA,20.7,6-2 4-6 8-6,3,R16,,,,,,,,,,,,,,,,,,,,70,,22,
1984-305,Nice,Clay,32,A,19840409,25,100653,1,,Andres Gomez,L,193,ECU,24.1,100468,,WC,Dominique Bedel,R,185,FRA,27.1,6-0 7-6,3,QF,,,,,,,,,,,,,,,,,,,,8,,,
1984-305,Nice,Clay,32,A,19840409,26,100893,5,,Joakim Nystrom,R,188,SWE,21.1,101142,,,Emilio Sanchez,R,180,ESP,18.8,7-6 6-2,3,QF,,,,,,,,,,,,,,,,,,,,29,,,
1984-305,Nice,Clay,32,A,19840409,27,101013,4,,Henrik Sundstrom,R,188,SWE,20.1,100809,,,Juan Aguilera,R,183,ESP,22.0,6-4 6-4,3,QF,,,,,,,,,,,,,,,,,,,,27,,58,
1984-305,Nice,Clay,32,A,19840409,28,100922,,,Roberto Arguello,A,173,ARG,20.9,100585,,,Van Winitsky,L,185,USA,25.0,6-4 6-1,3,QF,,,,,,,,,,,,,,,,,,,,52,,70,
1984-305,Nice,Clay,32,A,19840409,29,100653,1,,Andres Gomez,L,193,ECU,24.1,100893,5,,Joakim Nystrom,R,188,SWE,21.1,7-5 7-6,3,SF,,,,,,,,,,,,,,,,,,,,8,,29,
1984-305,Nice,Clay,32,A,19840409,30,101013,4,,Henrik Sundstrom,R,188,SWE,20.1,100922,,,Roberto Arguello,A,173,ARG,20.9,6-0 6-4,3,SF,,,,,,,,,,,,,,,,,,,,27,,52,
1984-305,Nice,Clay,32,A,19840409,31,100653,1,,Andres Gomez,L,193,ECU,24.1,101013,4,,Henrik Sundstrom,R,188,SWE,20.1,6-1 6-4,3,F,,,,,,,,,,,,,,,,,,,,8,,27,
