tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2013-1536,Madrid Masters,Clay,56,M,20130505,701,104594,1,,Marinko Matosevic,R,194,AUS,27.7,105292,,,Alejandro Gonzalez,R,190,COL,24.2,4-6 7-6(5) 4-4 RET,3,Q1,164,5,3,117,70,48,21,15,11,15,3,1,109,67,45,22,15,5,8,55,815,148,357
2013-1536,Madrid Masters,Clay,56,M,20130505,702,104735,10,,Tobias Kamke,R,180,GER,26.9,105529,,WC,Carlos Gomez Herrera,R,191,ESP,23.0,6-3 6-1,3,Q1,65,4,0,44,32,25,7,8,0,0,1,2,55,38,18,10,8,7,11,76,651,440,80
2013-1536,Madrid Masters,Clay,56,M,20130505,703,103598,2,,Xavier Malisse,R,185,BEL,32.7,103926,,,Daniel Munoz de la Nava,L,178,ESP,31.2,1-6 7-6(6) 6-2,3,Q1,124,9,2,92,55,42,12,13,3,6,1,4,87,51,35,18,14,2,5,56,796,144,383
2013-1536,Madrid Masters,Clay,56,M,20130505,704,105137,,WC,Pere Riba,R,183,ESP,25.0,105539,11,,Evgeny Donskoy,R,185,RUS,22.9,5-7 7-5 6-3,3,Q1,144,8,4,101,54,46,16,16,5,9,4,3,116,77,48,18,17,8,14,714,25,79,639
2013-1536,Madrid Masters,Clay,56,M,20130505,705,103566,3,,Michael Llodra,L,190,FRA,32.9,103997,,,Lukasz Kubot,R,191,POL,30.9,6-7(3) 6-4 7-5,3,Q1,131,8,3,100,57,45,22,17,5,8,6,3,101,69,51,12,17,5,10,61,753,96,547
2013-1536,Madrid Masters,Clay,56,M,20130505,706,104898,8,,Robin Haase,R,191,NED,26.0,106400,,WC,Adam Sanjurjo Hermida,R,,ESP,18.0,6-1 6-3,3,Q1,74,1,1,51,34,27,11,8,7,7,0,4,70,45,25,11,8,5,9,77,647,753,22
2013-1536,Madrid Masters,Clay,56,M,20130505,707,104660,,,Sergiy Stakhovsky,R,193,UKR,27.3,104122,4,,Carlos Berlocq,R,183,ARG,30.2,6-7(5) 6-4 7-6(7),3,Q1,182,5,0,119,83,61,19,17,4,5,0,2,135,105,73,12,17,8,10,93,558,63,740
2013-1536,Madrid Masters,Clay,56,M,20130505,708,105053,12,,Santiago Giraldo,R,188,COL,25.4,105311,,,Joao Sousa,R,185,POR,24.1,6-2 6-2,3,Q1,59,2,2,49,31,25,10,8,2,2,2,2,44,22,16,8,8,0,4,81,615,123,441
2013-1536,Madrid Masters,Clay,56,M,20130505,709,105154,,,Joao Souza,R,193,BRA,24.9,104268,5,,Alejandro Falla,L,185,COL,29.4,6-1 6-7(2) 6-3,3,Q1,141,5,7,104,59,44,18,15,6,8,4,2,85,42,31,20,13,7,12,121,450,66,726
2013-1536,Madrid Masters,Clay,56,M,20130505,710,103908,9,,Paul Henri Mathieu,R,185,FRA,31.3,105671,,,Gastao Elias,R,180,POR,22.4,6-3 7-6(4),3,Q1,102,4,2,80,46,37,14,11,4,6,2,7,73,41,26,17,10,2,5,75,658,103,518
