tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2010-M-FU-BRA-34A-2009,Brazil F34,Hard,32,S,20091228,1,103395,1,,Julio Silva,R,173,BRA,30.4,104580,,,Haithem Abid,L,,TUN,24.4,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,,165,301,388,97
2010-M-FU-BRA-34A-2009,Brazil F34,Hard,32,S,20091228,2,105423,,,Danilo Ferraz,L,,BRA,20.2,104630,,WC,Joao Wiesinger,R,,BRA,24.1,6-7(3) 6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,680,26,1220,4
2010-M-FU-BRA-34A-2009,Brazil F34,Hard,32,S,20091228,3,104007,,Q,Andre Ghem,R,193,BRA,27.5,103673,,Q,Clayton Almeida,R,,BRA,29.0,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,1099,5,,
2010-M-FU-BRA-34A-2009,Brazil F34,Hard,32,S,20091228,4,104738,5,,Caio Zampieri,R,183,BRA,23.5,109693,,Q,Gabriel Wanderley,R,,BRA,20.0,7-5 6-4,3,R32,,,,,,,,,,,,,,,,,,,,296,143,1216,4
2010-M-FU-BRA-34A-2009,Brazil F34,Hard,32,S,20091228,5,104713,4,,Juan Pablo Amado,R,,ARG,23.7,105094,,Q,Paris Gemouchidis,R,175,GRE,21.8,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,275,162,925,10
2010-M-FU-BRA-34A-2009,Brazil F34,Hard,32,S,20091228,6,104621,,,Juan Manuel Valverde,R,,ARG,24.2,104903,,,Andre Miele,R,,BRA,22.7,5-7 6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,407,90,465,71
2010-M-FU-BRA-34A-2009,Brazil F34,Hard,32,S,20091228,7,104692,,,Alexander Slabinsky,R,185,GBR,23.8,105125,,Q,Edesio Semencato,U,,BRA,21.7,7-6(2) 6-3,3,R32,,,,,,,,,,,,,,,,,,,,659,30,1026,7
2010-M-FU-BRA-34A-2009,Brazil F34,Hard,32,S,20091228,8,104297,6,,Rogerio Dutra Silva,R,178,BRA,25.9,105873,,WC,Idio Escobar,R,,BRA,18.0,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,317,132,921,10
2010-M-FU-BRA-34A-2009,Brazil F34,Hard,32,S,20091228,9,104739,7,,Guillermo Alcaide,R,188,ESP,23.5,104777,,,Damian Guichonet,U,,ARG,23.4,6-4 6-0,3,R32,,,,,,,,,,,,,,,,,,,,333,123,964,9
2010-M-FU-BRA-34A-2009,Brazil F34,Hard,32,S,20091228,10,105340,,Q,Charles Costa,R,,BRA,20.5,109422,,WC,Augusto Meirelles,R,,BRA,18.1,7-6(4) 7-5,3,R32,,,,,,,,,,,,,,,,,,,,1034,7,,
