tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2010-1536,Madrid Masters,Clay,56,M,20100509,701,103428,1,,Juan Ignacio Chela,R,190,ARG,30.6940451745,104477,,,Jorge Aguilar,R,178,CHI,25.3333333333,6-4 6-4,3,Q1,92,1,1,51,32,27,11,10,2,4,2,1,62,37,23,10,10,4,8,51,839,226,205
2010-1536,Madrid Masters,Clay,56,M,20100509,702,104262,,,Flavio Cipolla,R,173,ITA,26.5544147844,104592,13,,Ilija Bozoljac,R,193,SRB,24.7693360712,7-5 6-2,3,Q1,93,1,3,67,53,36,8,10,3,4,4,2,78,46,30,10,10,11,15,263,171,129,405
2010-1536,Madrid Masters,Clay,56,M,20100509,703,104739,,,Guillermo Alcaide,R,188,ESP,23.9534565366,104516,,,Arnau Brugues Davi,L,183,ESP,25.1800136893,7-5 7-5,3,Q1,99,11,1,79,52,43,9,12,5,7,2,2,79,47,34,10,12,4,8,228,205,227,205
2010-1536,Madrid Masters,Clay,56,M,20100509,704,103926,,WC,Daniel Munoz de la Nava,L,,ESP,28.2765229295,105154,14,,Joao Souza,R,193,BRA,21.9520876112,6-4 6-4,3,Q1,90,4,2,55,39,29,10,10,3,4,5,3,76,45,27,15,10,5,8,315,134,127,409
2010-1536,Madrid Masters,Clay,56,M,20100509,705,105053,3,,Santiago Giraldo,R,188,COL,22.4503764545,105098,,,Alexandre Sidorenko,R,,FRA,22.2231348392,6-1 6-2,3,Q1,68,4,0,44,29,20,11,7,1,1,1,1,61,33,20,7,8,7,12,59,764,245,192
2010-1536,Madrid Masters,Clay,56,M,20100509,706,103835,12,,Filippo Volandri,R,183,ITA,28.6762491444,103017,,,Nicolas Kiefer,R,183,GER,32.8459958932,6-4 6-2,3,Q1,61,0,1,43,27,22,14,9,0,0,1,5,54,28,21,10,9,2,5,123,422,154,317
2010-1536,Madrid Masters,Clay,56,M,20100509,707,105238,4,,Alexandr Dolgopolov,R,180,UKR,21.5030800821,104629,,WC,Adrian Menendez Maceiras,R,,ESP,24.5311430527,6-2 6-3,3,Q1,60,2,2,49,21,19,19,9,3,3,1,2,51,32,15,12,8,4,7,62,734,190,245
2010-1536,Madrid Masters,Clay,56,M,20100509,708,103888,8,,Mardy Fish,R,188,USA,28.4161533196,105529,,WC,Carlos Gomez Herrera,R,,ESP,20.0273785079,6-2 6-2,3,Q1,75,8,0,44,24,20,14,8,1,1,2,2,63,43,23,8,8,5,9,98,540,1088,5
2010-1536,Madrid Masters,Clay,56,M,20100509,709,103294,,,Christophe Rochus,R,170,BEL,31.4004106776,104268,5,,Alejandro Falla,L,185,COL,26.4859685147,6-3 5-7 6-2,3,Q1,118,4,3,81,37,29,26,15,3,6,6,2,87,56,35,13,14,4,9,140,361,69,705
2010-1536,Madrid Masters,Clay,56,M,20100509,710,103169,10,,Oscar Hernandez,R,180,ESP,32.0821355236,103448,,,Gabriel Trujillo Soler,R,,ESP,30.6091718001,6-1 6-2,3,Q1,66,2,1,51,38,28,6,8,2,3,1,1,52,33,18,5,7,6,11,103,516,252,185
