1998-M-FU-ARG-01A-1998,Argentina F1,Clay,32,S,19980420,001,101720,1,,102611,,WC,6-4 6-0,3,R32,Agustin Garizzio,R,185,ARG,28.0876112252,Rafael Serpa Guinazu,R,,ARG,22.8145106092,183,235,955,8,,,,,,,,,,,,,,,,,,,,,,,,,
1998-M-FU-ARG-01A-1998,Argentina F1,Clay,32,S,19980420,002,102262,,,103605,,Q,7-6 6-1,3,R32,Cristiano Testa,L,,BRA,24.5722108145,Alejandro Asta,R,,ARG,17.7166324435,723,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-M-FU-ARG-01A-1998,Argentina F1,Clay,32,S,19980420,003,109291,,Q,109675,,Q,2-6 6-3 7-5,3,R32,Pablo Fuente,R,,ARG,21.2073921971,Ricardo Maurs,R,,ARG,19.2963723477,1129,4,1370,1,,,,,,,,,,,,,,,,,,,,,,,,,
1998-M-FU-ARG-01A-1998,Argentina F1,Clay,32,S,19980420,004,102413,7,,103237,,,3-6 6-2 6-1,3,R32,Andy Zingman,R,183,ARG,23.8439425051,Antonio Couvert,R,,ARG,19.7508555784,404,78,535,45,,,,,,,,,,,,,,,,,,,,,,,,,
1998-M-FU-ARG-01A-1998,Argentina F1,Clay,32,S,19980420,005,101976,4,,103737,,WC,6-4 7-5,3,R32,Federico Dondo,R,,URU,26.5051334702,Edgardo Massa,R,180,ARG,17.0787132101,329,112,964,7,,,,,,,,,,,,,,,,,,,,,,,,,
1998-M-FU-ARG-01A-1998,Argentina F1,Clay,32,S,19980420,006,102930,,,103196,,,6-1 6-1,3,R32,Rodrigo Cerdera,R,,ARG,21.2046543463,Carlos Custodio,R,,BRA,19.9288158795,420,72,524,48,,,,,,,,,,,,,,,,,,,,,,,,,
1998-M-FU-ARG-01A-1998,Argentina F1,Clay,32,S,19980420,007,103373,,WC,103090,,WC,6-4 6-1,3,R32,Sergio Roitman,R,185,ARG,18.9295003422,Diego Bracco,R,,ARG,20.3641341547,804,13,1370,1,,,,,,,,,,,,,,,,,,,,,,,,,
1998-M-FU-ARG-01A-1998,Argentina F1,Clay,32,S,19980420,008,102665,6,,102407,,,6-2 6-1,3,R32,Damian Furmanski,R,,ARG,22.5407255305,Rainer Gunther,R,,GER,23.8603696099,381,87,588,35,,,,,,,,,,,,,,,,,,,,,,,,,
1998-M-FU-ARG-01A-1998,Argentina F1,Clay,32,S,19980420,009,111486,5,,102938,,Q,6-4 5-7 7-6,3,R32,Leonardo Olguin,U,,ARG,22.5325119781,Alejandro Olivera,R,,URU,21.1772758385,,,915,9,,,,,,,,,,,,,,,,,,,,,,,,,
1998-M-FU-ARG-01A-1998,Argentina F1,Clay,32,S,19980420,010,103000,,,103493,,LL,6-0 6-2,3,R32,Paulo Taicher,R,,BRA,20.8678986995,Eduardo Bohrer,R,,BRA,18.2559890486,618,30,783,14,,,,,,,,,,,,,,,,,,,,,,,,,
