2007-M-FU-FRA-01A-2007,France F1,Clay,32,S,20070122,001,104388,,,103658,1,,1-6 6-1 6-4,3,R32,Morgan Phillips,U,,GBR,22.5817932923,Jordane Doble,R,,FRA,26.1382614648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-FU-FRA-01A-2007,France F1,Clay,32,S,20070122,002,104183,,Q,104992,,,7-6(3) 6-2,3,R32,Alexander Flock,R,190,GER,23.6906228611,Syrym Abdukhalikov,U,,KAZ,19.4606433949,1022,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-FU-FRA-01A-2007,France F1,Clay,32,S,20070122,003,105032,,,104002,,Q,6-3 6-3,3,R32,Samuel Groth,R,,AUS,19.2607802875,Frederic Nussbaum,U,,SUI,24.6625598905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-FU-FRA-01A-2007,France F1,Clay,32,S,20070122,004,104351,,Q,104039,7,,7-5 6-4,3,R32,Benjamin Dracos,U,,FRA,22.765229295,Petar Popovic,U,,SRB,24.4900752909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-FU-FRA-01A-2007,France F1,Clay,32,S,20070122,005,104739,,Q,103723,4,,6-2 4-6 6-4,3,R32,Guillermo Alcaide,R,188,ESP,20.6570841889,Julien Maes,U,,FRA,25.8973305955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-FU-FRA-01A-2007,France F1,Clay,32,S,20070122,006,104694,,Q,109477,,WC,6-4 6-4,3,R32,Mathieu Guenat,U,,SUI,20.8815879535,Ruslan Miroshnichenko,U,,UKR,,,,1541,1,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-FU-FRA-01A-2007,France F1,Clay,32,S,20070122,007,104365,,WC,104141,,,4-6 7-6(6) 7-5,3,R32,Thomas Cazes Carrere,U,,FRA,22.7159479808,Dmitri Sitak,R,183,RUS,23.8877481177,1009,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-FU-FRA-01A-2007,France F1,Clay,32,S,20070122,008,103978,6,,103853,,,4-6 6-3 7-6(4),3,R32,Rabie Chaki,U,,MAR,24.7748117728,Mattia Livraghi,U,,ITA,25.3360711841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-FU-FRA-01A-2007,France F1,Clay,32,S,20070122,009,104672,,,104291,5,,7-5 4-6 6-2,3,R32,Vincent Millot,L,173,FRA,20.977412731,Malek Jaziri,R,185,TUN,23.0061601643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-FU-FRA-01A-2007,France F1,Clay,32,S,20070122,010,104579,,WC,103953,,Q,7-6(7) 6-2,3,R32,Romain Jouan,R,183,FRA,21.5195071869,Olivier Charroin,U,,FRA,24.8706365503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-FU-FRA-01A-2007,France F1,Clay,32,S,20070122,011,103772,,,120423,,WC,4-6 7-6(5) 6-3,3,R32,Matteo Galli,U,,ITA,25.697467488,Arnaud Barabe,U,,FRA,27.4934976044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-FU-FRA-01A-2007,France F1,Clay,32,S,20070122,012,104017,3,,104367,,,6-4 6-7(4) 6-4,3,R32,Ludwig Pellerin,U,,FRA,24.6078028747,Charly Villeneuve,U,,FRA,22.688569473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-FU-FRA-01A-2007,France F1,Clay,32,S,20070122,013,103984,,,104677,8,,5-7 6-4 6-0,3,R32,Julien Mathieu,R,,FRA,24.7529089665,Artem Sitak,U,,NZL,20.9527720739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-FU-FRA-01A-2007,France F1,Clay,32,S,20070122,014,104807,,Q,103806,,,6-4 6-0,3,R32,Mehdi Ziadi,U,,MAR,20.3394934976,Catalin Ionut Gard,R,,ROU,25.5359342916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-FU-FRA-01A-2007,France F1,Clay,32,S,20070122,015,105212,,Q,104970,,,6-7(2) 6-3 6-4,3,R32,Alain Ntamag,U,,FRA,18.3655030801,Matteo Viola,R,,ITA,19.5455167693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-FU-FRA-01A-2007,France F1,Clay,32,S,20070122,016,104235,2,,104402,,,3-6 6-4 6-1,3,R32,Matwe Middelkoop,R,,NED,23.3867214237,Clement Morel,U,,MON,22.5188227242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-FU-FRA-01A-2007,France F1,Clay,32,S,20070122,017,104183,,Q,104388,,,3-6 6-2 7-5,3,R16,Alexander Flock,R,190,GER,23.6906228611,Morgan Phillips,U,,GBR,22.5817932923,1022,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-FU-FRA-01A-2007,France F1,Clay,32,S,20070122,018,105032,,,104351,,Q,6-3 3-6 6-3,3,R16,Samuel Groth,R,,AUS,19.2607802875,Benjamin Dracos,U,,FRA,22.765229295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-FU-FRA-01A-2007,France F1,Clay,32,S,20070122,019,104739,,Q,104694,,Q,4-6 6-4 6-1,3,R16,Guillermo Alcaide,R,188,ESP,20.6570841889,Mathieu Guenat,U,,SUI,20.8815879535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-FU-FRA-01A-2007,France F1,Clay,32,S,20070122,020,103978,6,,104365,,WC,6-1 6-3,3,R16,Rabie Chaki,U,,MAR,24.7748117728,Thomas Cazes Carrere,U,,FRA,22.7159479808,,,1009,8,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-FU-FRA-01A-2007,France F1,Clay,32,S,20070122,021,104579,,WC,104672,,,2-6 7-6(6) 6-2,3,R16,Romain Jouan,R,183,FRA,21.5195071869,Vincent Millot,L,173,FRA,20.977412731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-FU-FRA-01A-2007,France F1,Clay,32,S,20070122,022,104017,3,,103772,,,W/O,3,R16,Ludwig Pellerin,U,,FRA,24.6078028747,Matteo Galli,U,,ITA,25.697467488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-FU-FRA-01A-2007,France F1,Clay,32,S,20070122,023,103984,,,104807,,Q,6-2 6-3,3,R16,Julien Mathieu,R,,FRA,24.7529089665,Mehdi Ziadi,U,,MAR,20.3394934976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-FU-FRA-01A-2007,France F1,Clay,32,S,20070122,024,104235,2,,105212,,Q,7-5 6-4,3,R16,Matwe Middelkoop,R,,NED,23.3867214237,Alain Ntamag,U,,FRA,18.3655030801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-FU-FRA-01A-2007,France F1,Clay,32,S,20070122,025,105032,,,104183,,Q,6-3 7-6(4),3,QF,Samuel Groth,R,,AUS,19.2607802875,Alexander Flock,R,190,GER,23.6906228611,,,1022,8,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-FU-FRA-01A-2007,France F1,Clay,32,S,20070122,026,103978,6,,104739,,Q,6-4 6-3,3,QF,Rabie Chaki,U,,MAR,24.7748117728,Guillermo Alcaide,R,188,ESP,20.6570841889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-FU-FRA-01A-2007,France F1,Clay,32,S,20070122,027,104579,,WC,104017,3,,6-4 2-6 7-6(4),3,QF,Romain Jouan,R,183,FRA,21.5195071869,Ludwig Pellerin,U,,FRA,24.6078028747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-FU-FRA-01A-2007,France F1,Clay,32,S,20070122,028,104235,2,,103984,,,6-3 6-4,3,QF,Matwe Middelkoop,R,,NED,23.3867214237,Julien Mathieu,R,,FRA,24.7529089665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-FU-FRA-01A-2007,France F1,Clay,32,S,20070122,029,103978,6,,105032,,,7-6(2) 5-7 6-1,3,SF,Rabie Chaki,U,,MAR,24.7748117728,Samuel Groth,R,,AUS,19.2607802875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-FU-FRA-01A-2007,France F1,Clay,32,S,20070122,030,104235,2,,104579,,WC,6-3 6-4,3,SF,Matwe Middelkoop,R,,NED,23.3867214237,Romain Jouan,R,183,FRA,21.5195071869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-FU-FRA-01A-2007,France F1,Clay,32,S,20070122,031,104235,2,,103978,6,,6-3 3-6 7-6(0),3,F,Matwe Middelkoop,R,,NED,23.3867214237,Rabie Chaki,U,,MAR,24.7748117728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-FU-GBR-01A-2007,Great Britain F1,Hard,32,S,20070108,001,103956,1,,104721,,Q,6-3 7-6(5),3,R32,Stefan Wauters,U,,BEL,24.8268309377,Josselin Ouanna,R,193,FRA,20.7364818617,282,137,612,36,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-FU-GBR-01A-2007,Great Britain F1,Hard,32,S,20070108,002,104017,,,104627,,,7-6(1) 3-6 7-5,3,R32,Ludwig Pellerin,U,,FRA,24.5694729637,Boy Westerhof,U,,NED,21.2073921971,470,61,586,39,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-FU-GBR-01A-2007,Great Britain F1,Hard,32,S,20070108,003,104747,,Q,103827,,,6-2 7-5,3,R32,Tom Rushby,U,,GBR,20.5968514716,Fabio Colangelo,U,,ITA,25.3716632444,669,29,571,41,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-FU-GBR-01A-2007,Great Britain F1,Hard,32,S,20070108,004,103531,6,,105422,,WC,6-1 6-2,3,R32,Thomas Oger,U,,MON,26.7980835044,Joshua Milton,R,,GBR,17.234770705,367,92,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-FU-GBR-01A-2007,Great Britain F1,Hard,32,S,20070108,005,104453,4,,105257,,WC,6-2 6-2,3,R32,Michael Ryderstedt,L,188,SWE,22.1546885695,David Rice,R,,GBR,18.0177960301,344,104,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-FU-GBR-01A-2007,Great Britain F1,Hard,32,S,20070108,006,105043,,Q,104851,,,3-6 6-1 6-4,3,R32,Marek Semjan,U,,SVK,19.1704312115,Gianluca Naso,R,,ITA,20.0054757016,619,35,467,61,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-FU-GBR-01A-2007,Great Britain F1,Hard,32,S,20070108,007,105032,,Q,105173,,,6-4 7-6(4),3,R32,Samuel Groth,R,,AUS,19.2224503765,Adrian Mannarino,L,183,FRA,18.5270362765,681,27,445,66,,,,,,,,,,,,,,,,,,,,,,,,,
2007-M-FU-GBR-01A-2007,Great Britain F1,Hard,32,S,20070108,008,104743,5,,103687,,,2-6 6-3 6-2,3,R32,Kamil Capkovic,R,,SVK,20.6023271732,Enrico Burzi,U,,ITA,25.9822039699,346,103,509,52,,,,,,,,,,,,,,,,,,,,,,,,,
